precinct,lat,lng,station,marz,community,source,fetched_at
35/41,39.268352,46.389738,"Խաղասրահի շենք 6-րդ թաղամաս, շենք 90/1",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/42,39.286374,46.39212,"Վարչական կենտրոնի շենք 2-րդ փողոց, շենք 65",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/43,39.282401,46.341743,"Ակումբի շենք Տանձուտ թաղամաս, շենք 4/1",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/44,39.281201,46.359966,"Ակումբի շենք Վերին թաղ, շենք 20",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/45,39.235975,46.426967,"Ակումբի շենք 1-ին փողոց, շենք 71",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/46,39.270504,46.357005,"Ակումբի շենք 2-րդ փողոց, շենք 14",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/47,39.608213,46.394213,"Գրադարանի շենք 1-ին փողոց, շենք 54",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/48,39.313075,46.37328,"Ակումբի շենք 4-րդ փողոց, շենք 10",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/49,39.350891,46.330751,"Կենցաղի շենք 4-րդ փողոց, շենք 6",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/50,39.270852,46.459551,"Հանդիսությունների սրահ 1-ին փողոց, 3-րդ նրբ. շենք 13",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/51,39.299348,46.419672,"«Եղեգի միջնակարգ դպրոց ՊՈԱԿ  1-ին փողոց, շենք 27",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/52,39.148757,46.443018,"Ակումբի շենք 2-րդ թաղամաս, շենք 49",Սյունիք,Կապան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/53,39.224178,46.131095,"Ակումբի շենք Գետիշեն 2-րդ փողոց, 18 շենք",Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/54,39.222604,46.159409,"«Գեղիի միջնակարգ դպրոց ՊՈԱԿ  1-ին փողոց, շենք 9",Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/55,39.145717,46.151447,"«Քաջարանի մշակույթի պալատ ՀՈԱԿ Լեռնագործների փողոց, թիվ 2 շենք",Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/56,39.145717,46.151447,«Քաջարանի թիվ 2 դպրոց ՊՈԱԿ Աբովյան փողոց թիվ 12 շենք,Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/57,39.145717,46.151447,«Քաջարանի թիվ 1 դպրոց ՊՈԱԿ Խանջյան փողոց թիվ 7 շենք,Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/58,39.15881700964974,46.127758303963255,Ակումբի շենք Քաջարանց 1-ին փողոց թիվ 73 շենք,Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/59,39.157943,46.191492,Հանդիսությունների սրահ Բաբիկավան շենք 3,Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/60,39.157943,46.191492,«Լեռնաձորի հիմնական դպրոց ՊՈԱԿ Լեռնաձոր թաղ. 2 շենք 9,Սյունիք,Քաջարան,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/61,38.899969,46.242289,Հ. Իգիթյանի անվան գեղագիտության ազգային կենտրոնի Մեղրիի մ/ճ Ք. Մեղրի Փարամազի փողոց 1 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/62,38.899969,46.242289,Մշակույթի տուն Ք. Մեղրի Ադելյան փողոց 3 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/63,38.862877,46.198401,Մշակույթի տուն Ք. Ագարակ Գ.Նժդեհի փողոց 4 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/64,38.862877,46.198401,Դպրոցի շենք Ք. Ագարակ Ե. Չարենցի փողոց 21/1 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/65,38.862877,46.198401,«Արևիք արվեստի դպրոցի շենք Ք. Ագարակ Գ.Նժդեհի փողոց 6 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/66,38.894701,46.190453,Դպրոցի շենք գ. Կարճևան 4-րդ փողոց 5 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/67,38.933458,46.17865,"Ակումբի շենք Գ. Կուրիս 1-ին փողոց, 18 շենք ",Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/68,38.939707,46.178412,"Ակումբի շենք Գ. Գուդեմնիս 1-ին փողոց, 2 շենք",Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/69,38.950456,46.175314,Մշակույթի տուն Գ. Վահրավար 1-ին փողոց 4 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/70,38.969955,46.215312,Դպրոցի շենք գ. Վարդանիձոր 3-րդ փողոց 20 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/71,38.939117,46.216716,"Ակումբի շենք Գ. Լեհվազ 3-րդ փողոց, 20 շենք",Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/72,38.937714,46.351436,Մշակույթի տուն Գ. Ալվանք 1-ին փողոց 1-ին փակուղի 1 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/73,38.932857,46.370459,Նախկին կենցաղի տան շենք Գ. Շվանիձոր Հրապարակի 1/1 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/74,38.915561,46.441483,Դպրոցի շենք գ. Նռնաձոր 2-րդ փողոց 3 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/75,39.057337,46.175017,Մշակույթի տուն Գ. Լիճք 1-ին փողոց 1-ին փակուղի 2 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
35/76,39.066464,46.167517,Մշակույթի տուն Գ. Տաշտուն 1-ին փողոց 1 շենք,Սյունիք,Մեղրի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/1,39.761363789215956,45.33187660638038,"Մշակույթի տուն, ք.Եղեգնաձոր, Մոմիկի փ., շ.1 ",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/2,39.76201533208784,45.33017100018355,"Մանկապատանեկան ստեղծագործական կենտրոն, ք.Եղեգնաձոր, Շահումյան փ., շ.14",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/3,39.76176736159096,45.33663951343581,"Թիվ 1 հիմնական դպրոց, ք. Եղեգնաձոր, Վ.Գևորգյան փ., շ. 4",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/4,39.76092805783498,45.328036172677805,"Ռելեի գործարանի հասարակական տարածք, ք. Եղեգնաձոր, Շահումյան փողոց, 20 շենք",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/5,39.762652573507516,45.30742776781666,"Մշակույթի տուն, գ.Գետափ, փ.19, շ.1ա ",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/6,39.778589,45.34572,"Գլաձորի մշակույթի տուն, գ.Գլաձոր ,11-րդ փողոց, շ.9",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/7,39.73375635189633,45.3824636523262,"Թիվ 1 միջնակարգ դպրոց, գ.Մալիշկա, փ.8., շ. 76",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/8,39.744833431894435,45.389382344108775,"Մալիշկայի Մ.Վ.Լոմոնոսովի անվան միջնակարգ դպրոց, գ. Մալիշկա, փ. 37, շ.19",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/9,39.78942571333573,45.36025749734365,"Մշակույթի տուն, գ.Վերնաշեն, Թանահատի փ., շ.56 ",Վայոց ձոր,Եղեգնաձոր,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/10,39.73740032476656,45.35037067981502,"Միջնակարգ դպրոց, գ.Ագարակաձոր, փ.1, շ.17",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/11,39.77836731364175,45.22507266119898,"Աղավնաձորի արվեստի դպրոց, գ. Աղավնաձոր, փ. 22, շ.3",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/12,39.72063645463018,45.182535491736786,"Մշակույթի տուն, գ.Արենի, փ. 3, շ. 16",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/13,39.740612361512966,45.2670878146175,"Հանդիսությունների սրահ, գ.Արփի, Երևանյան խճղ. 1-ին նրբանցք, շ.1",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/14,39.65730544293837,45.29818242441661,"Հիմնական դպրոց, գ.Մոզրով փ.1, շ.2",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/15,39.8062497722159,45.11468195326606,"Մշակույթի տուն, գ.Ելփին, փ.1, փակուղի 2, շ.3 ",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/16,39.626306100474565,45.20444070766938,"Մշակույթի տուն, գ.Խաչիկ, Գյուղամիջյան հրապարակ, շ.2",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/17,39.767116946991244,45.13708045369685,"Մշակույթի տուն,գ.Չիվա, փ.2, նրբ.4, շ.2",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/18,39.76232268220581,45.177289269740406,"Մշակույթի տուն, գ.Ռինդ, փ.2.շ.3",Վայոց ձոր,Արենի,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/19,39.90006849266459,45.248786681904214,"Մշակույթի տուն,գ.Աղնջաձոր, փ.3.շ.1",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/20,39.86528187508469,45.32590592543844,"Մշակույթի տուն, գ. Արտաբույնք, փ.1, շենք 4",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/21,39.873151298388656,45.46269440776293,"Մշակույթի տուն, գ.Գողթանիկ,փ.4, շ.2 ",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/22,39.871811885798856,45.35913750046505,"Մշակույթի տուն, գ.Եղեգիս, 3-րդ փողոց, շ.1/1",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/23,39.88904384671202,45.25779670138803,"Մշակույթի տուն,գ.Թառաթումբ, փ.2, շ.2",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/24,39.877748768445,45.42963788267378,"Հերմոնի հիմնական դպրոց, գ.Հերմոն, Սիրանեսի փ., շ.7",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/25,39.89227624376296,45.335729846918305,"Մշակույթի տուն, գ.Հորբատեղ, Կենտրոնական փ., շ.16",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/26,39.862092127345306,45.23774372527537,"Մշակույթի տուն, գ.Հորս, փ.2, շ.4",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/27,39.83443777377807,45.300840282075455,"Միջնակարգ դպրոց, գ.Շատին, փ.2, շ.17",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/28,39.87522486597757,45.27253011058742,"Հիմնական դպրոց, գ.Սալլի,փ.2, շ.3",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/29,39.902101465393415,45.48655386553566,"Հիմնական դպրոց, գ.Վարդահովիտ,փ.7, շ.4",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/30,39.88943212657433,45.267739266350326,"Մարզամշակութային կենտրոն, գ.Քարագլուխ, փ.6.շ.2",Վայոց ձոր,Եղեգիս,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/31,39.690357650087854,45.46648543804075,"Հիմնական դպրոց, ք.Վայք, Ալավերդյան փող.,շ.17",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/32,39.68918805225605,45.46956039245624,"Մշակույթի տուն,ք, Վայք, Ա.Թովմասյան փող.,շ.1",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/33,39.69032,45.469246,"Մանկապատանեկան  մարզադպրոց , ք.Վայք, Չարենցի փ., շ.6",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/34,39.6514943828377,45.441219330460775,"Միջնակարգ դպրոց , գ.Ազատեկ, փ.14, շ.8",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/35,39.727419687873365,45.48797198544785,"Միջնակարգ դպրոց , գ.Արին , փ.6, շ.8",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/36,39.662515,45.614762,"Հանդիսությունների սրահ, գ.Արտավան,փ.3, շ.1",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/37,39.522801984524484,45.4836637006849,"Մշակույթի տուն,գ.Բարձրունի, փ.1, շ.1 ",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/38,39.6306,45.573911,"Մշակույթի տուն, գ.Գոմք, փ.1, շ.18 ",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/39,39.63684358708135,45.50544945276861,"Զառիթափի մանկապարտեզ, գ.Զառիթափ, փող.7 շենք 14",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/40,39.68170766143124,45.39160559571751,"Հիմնական դպրոց, գ.Զեդեա, փ.1, շ.9",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/41,39.553359,45.403608,"Միջնակարգ դպրոց , գ.Խնձորուտ, փ.2, շ.9",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/42,39.81497118487712,45.52861087349014,"Միջնակարգ դպրոց , գ.Կարմրաշեն, փող.2, շ.2",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/43,39.77270525293812,45.537860064814616,"Միջնակարգ դպրոց , գ.Հերհեր, փող.20, շ.4",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/44,39.59531353200057,45.49451563573172,"Միջնակարգ դպրոց , գ.Մարտիրոս, փ.4, շենք 29",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/45,39.54374241413669,45.41905139024513,"Համայնքային կենտրոն, գ.Նոր Ազնաբերդ, փ.1, շ.1",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/46,39.72059519315382,45.646652419938036,"Մշակույթի տուն, գ.Սարավան, փ.1, շ. 1",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/47,39.56087731091242,45.48126658646386,"Մշակույթի տուն, գ.Սերս, փ.1, շ. 4",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/48,39.6453179611989,45.471223249349094,"Փոռի դպրոցի շենք, գ. Փոռ, փ. 2, շ.10",Վայոց ձոր,Վայք,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/49,39.83695326478637,45.66507298623705,"Թիվ 1 հիմնական դպրոց, ք. Ջերմուկ, Շահումյան փ., շ. 7",Վայոց ձոր,Ջերմուկ,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/50,39.81635153737737,45.67032997993937,"<<Զատիկ>>մանկապարտեզ, ք.Ջերմուկ, Ձախափնյակ փող. 2, շ. 3",Վայոց ձոր,Ջերմուկ,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
36/51,39.8144313977028,45.67002831204163,"Ջերմուկի կրթահամալիր, ք.Ջերմուկ, Մ. Ստեփանյան փողոց, շ.16",Վայոց ձոր,Ջերմուկ,elections.am/AccessibilityMap,2026-06-02T09:44:57.203Z
